# Gene Family,P1,P2,P3,P4,P5,P6
ENOG4107YST,0.344,0.636,0.419,0.469,0.648,0.669
ENOG4107YSV,0.0,0.0,0.155,0.0,0.348,0.0
ENOG4107YT6,0.0,0.0,0.193,0.0,0.0,0.141
ENOG4107YTN,0.0,0.0,0.074,0.327,0.172,0.15
ENOG4107YTP,0.089,0.608,0.642,0.582,0.633,0.282
ENOG4107YTX,0.262,0.328,0.532,0.325,0.118,0.0
ENOG4107YU2,0.17,0.0,0.0,0.0,0.0,0.0
ENOG4107YU6,0.0,0.0,0.119,0.0,0.0,0.0
ENOG4107YU8,0.131,0.38,0.091,0.171,0.727,0.422
ENOG4107YU9,0.0,0.0,0.156,0.0,0.0,0.0
ENOG4107YUJ,0.883,1.019,0.723,1.085,1.099,1.097
ENOG4107YUX,0.117,0.151,0.232,0.184,0.0,0.0
ENOG4107YV2,0.0,0.0,0.0,0.0,0.113,0.106
ENOG4107YV3,0.0,0.0,0.0,0.081,0.0,0.0
ENOG4107YV4,0.621,0.395,1.154,0.656,0.302,0.32
ENOG4107YV9,0.08,0.084,0.301,0.0,0.086,0.095
ENOG4107YVI,0.0,0.268,0.0,0.0,0.0,0.0
ENOG4107YVS,0.0,0.0,0.14,0.177,0.197,0.091
ENOG4107YVZ,0.0,0.0,0.213,0.331,0.0,0.0
ENOG4107YW7,0.408,0.311,0.5,0.253,0.223,0.261
ENOG4107YWA,0.388,0.236,0.537,0.285,0.553,0.588
ENOG4107YWJ,0.0,0.201,0.0,0.0,0.0,0.0
ENOG4107YWV,0.0,0.0,0.089,0.0,0.0,0.0
ENOG4107YX3,0.0,0.0,0.0,0.0,0.465,0.0
ENOG4107YXA,0.0,0.0,0.0,0.036,0.0,0.0
ENOG4107YXC,0.0,0.0,0.0,0.0,0.0,0.12
ENOG4107YXS,0.0,0.0,0.0,0.0,0.0,0.117
ENOG4107YXW,0.526,0.351,0.368,0.216,0.069,0.214
ENOG4107YYC,0.545,0.264,0.29,0.648,0.391,0.723
ENOG4107YYG,0.0,0.0,0.0,0.082,0.0,0.0
ENOG4107YYK,0.159,0.0,0.0,0.0,0.0,0.0
ENOG4107YYT,0.0,0.0,0.0,0.0,0.103,0.0
ENOG4107YYX,0.0,0.0,0.303,0.405,0.335,0.0
ENOG4107YZA,0.0,0.0,0.061,0.0,0.0,0.0
ENOG4107YZN,0.0,0.116,0.0,0.0,0.0,0.0
ENOG4107Z0A,0.279,0.0,0.293,0.545,0.329,0.304
ENOG4107Z0C,0.255,0.17,0.395,0.294,0.188,0.2
ENOG4107Z19,0.0,0.82,0.067,0.387,0.254,0.0
ENOG4107Z1A,0.196,0.16,0.226,0.0,0.0,0.0
ENOG4107Z24,0.0,0.0,0.06,0.0,0.0,0.216
ENOG4107Z29,0.0,0.627,0.253,0.0,0.0,0.0
ENOG4107Z4J,0.0,0.101,0.0,0.0,0.0,0.0
ENOG4107Z4V,0.062,0.247,0.205,0.115,0.077,0.064
ENOG4107Z4W,0.0,0.0,0.188,0.0,0.0,0.0
ENOG4107Z5P,0.446,0.405,0.233,0.289,0.232,0.23
ENOG4107Z5U,0.197,0.0,0.0,0.0,0.0,0.194
ENOG4107Z67,0.0,0.0,0.591,1.154,0.526,0.471
ENOG4107Z6A,0.0,0.0,0.25,0.0,0.0,0.0
ENOG4107Z6S,0.036,0.0,0.0,0.0,0.0,0.0
ENOG4107Z7H,0.0,0.0,0.0,0.0,0.131,0.0
ENOG4107Z7P,2.671,3.227,1.368,1.911,2.02,1.614
ENOG4107Z7S,0.0,0.0,0.0,0.19,0.255,0.0
ENOG4107Z7T,0.0,0.0,0.06,0.0,0.0,0.0
ENOG4107Z8Y,0.543,0.21,0.0,0.194,0.249,0.0
ENOG4107Z9B,0.0,0.0,0.0,0.0,0.122,0.0
ENOG4107Z9G,0.156,0.124,0.087,0.191,0.276,0.0
ENOG4107Z9I,0.0,0.117,0.088,0.0,0.0,0.0
ENOG4107ZAY,0.095,0.086,0.548,0.264,0.666,0.104
ENOG4107ZB9,0.41,0.4,1.079,0.504,0.226,0.225
ENOG4107ZBE,0.0,0.0,0.0,0.0,0.088,0.0
ENOG4107ZBN,0.218,0.0,0.092,0.0,0.0,0.0
ENOG4107ZBR,0.0,0.0,0.0,0.233,0.0,0.298
ENOG4107ZC8,0.0,0.275,0.0,0.194,0.0,0.18
ENOG4107ZCB,0.294,0.486,0.118,0.486,0.342,0.505
ENOG4107ZCG,0.0,0.0,0.0,0.157,0.0,0.0
ENOG4107ZCX,0.234,0.302,0.133,0.574,0.272,0.257
ENOG4107ZCY,0.0,0.076,0.0,0.108,0.0,0.0
ENOG4107ZD6,0.0,0.0,0.0,0.09,0.0,0.0
ENOG4107ZDE,0.0,0.043,0.058,0.08,0.0,0.0
ENOG4107ZDU,0.281,0.0,0.0,0.0,0.0,0.331
ENOG4107ZE5,0.0,0.0,0.0,0.0,0.046,0.0
ENOG4107ZE9,0.128,0.068,0.1,0.15,0.0,0.436
ENOG4107ZED,0.497,0.715,0.585,0.412,0.616,0.411
ENOG4107ZF1,0.0,0.103,0.0,0.0,0.13,0.0
ENOG4107ZFB,1.364,1.313,1.346,0.681,0.637,0.733
ENOG4107ZFD,0.48,0.45,1.233,0.77,1.406,0.708
ENOG4107ZFP,0.517,0.183,0.368,0.34,0.433,0.0
ENOG4107ZFZ,0.201,0.112,0.0,0.081,0.0,0.0
ENOG4107ZG6,0.177,0.212,0.0,0.0,0.0,0.0
ENOG4107ZGG,1.47,1.515,0.802,0.978,0.845,1.086
ENOG4107ZI1,0.053,0.106,0.0,0.119,0.163,0.146
ENOG4107ZIF,0.139,0.234,0.286,0.0,0.168,0.0
ENOG4107ZIY,0.0,0.0,0.144,0.0,0.0,0.0
ENOG4107ZJC,1.122,1.234,0.37,0.907,0.516,0.493
ENOG4107ZJS,0.0,0.32,0.092,0.0,0.069,0.077
ENOG4107ZKC,0.212,0.467,0.223,0.35,0.398,0.319
ENOG4107ZM5,0.22,0.33,0.206,0.228,0.431,0.429
ENOG4107ZM6,0.131,0.115,0.19,0.171,0.28,0.222
ENOG4107ZMC,0.0,0.0,0.0,0.162,0.0,0.0
ENOG4107ZMJ,0.0,0.0,0.0,0.0,0.146,0.0
ENOG4107ZMV,0.405,0.164,0.245,0.189,0.237,0.234
ENOG4107ZMY,0.085,0.0,0.0,0.157,0.0,0.0
ENOG4107ZN8,0.209,0.0,0.0,0.126,0.44,0.299
ENOG4107ZNC,0.0,0.0,0.0,0.0,0.112,0.0
ENOG4107ZNE,0.0,0.0,0.0,0.0,0.0,0.099
ENOG4107ZNP,0.0,0.107,0.0,0.132,0.0,0.0
ENOG4107ZP8,0.0,0.096,0.0,0.153,0.271,0.067
ENOG4107ZPA,0.0,0.145,0.0,0.0,0.0,0.0
ENOG4107ZPR,0.059,0.0,0.0,0.0,0.0,0.0
ENOG4107ZPS,0.0,0.241,0.0,0.0,0.0,0.0
ENOG4107ZPY,0.13,0.09,0.051,0.065,0.0,0.0
ENOG4107ZQ4,0.0,0.0,0.0,0.0,0.0,0.093
ENOG4107ZQA,0.08,0.0,0.163,0.0,0.306,0.132
ENOG4107ZQU,0.118,0.0,0.0,0.0,0.0,0.0
ENOG4107ZQV,0.367,0.42,1.099,0.477,0.363,0.574
ENOG4107ZT5,0.0,0.391,0.0,0.111,0.0,0.139
ENOG4107ZT9,0.0,0.08,0.0,0.0,0.0,0.0
ENOG4107ZTS,0.164,0.0,0.0,0.0,0.13,0.0
ENOG4107ZUB,0.0,0.0,0.113,0.0,0.0,0.0
ENOG4107ZV4,0.0,0.0,0.0,0.0,0.0,0.07
ENOG4107ZVD,0.102,0.223,0.0,0.0,0.0,0.181
ENOG4107ZVG,0.125,0.103,0.087,0.129,0.0,0.0
ENOG4107ZVJ,0.0,0.0,0.359,0.0,0.0,0.0
ENOG4107ZVQ,0.0,0.0,0.093,0.0,0.0,0.179
ENOG4107ZVT,0.0,0.069,0.0,0.0,0.0,0.0
ENOG4107ZVW,0.0,0.0,0.0,0.111,0.0,0.0
ENOG4107ZW7,0.0,0.0,0.0,0.0,0.0,0.129
ENOG4107ZWP,0.088,0.166,0.131,0.208,0.208,0.116
ENOG4107ZWQ,0.0,0.0,0.077,0.285,0.738,0.0
ENOG4107ZWT,0.09,0.289,0.0,0.366,0.147,0.525
ENOG4107ZXK,0.39,0.75,0.909,0.583,0.534,0.43
ENOG4107ZYK,0.0,0.0,0.122,0.0,0.0,0.0
ENOG4107ZYT,0.167,0.231,0.472,0.535,0.73,0.673
ENOG4107ZYV,0.0,0.0,0.08,0.0,0.0,0.0
ENOG4107ZYZ,0.0,0.046,0.0,0.0,0.0,0.0
ENOG4107ZZP,0.0,0.155,0.167,0.0,0.0,0.0
ENOG4107ZZV,0.0,0.0,0.0,0.0,0.0,0.087
ENOG410800J,0.0,0.0,0.0,0.123,0.0,0.0
ENOG410801F,0.0,0.0,0.0,0.0,0.0,0.042
ENOG410801M,0.0,0.07,0.0,0.0,0.0,0.0
ENOG410801N,0.0,0.0,0.141,0.0,0.0,0.0
ENOG4108020,0.463,0.474,0.269,0.3,0.7,0.348
ENOG410802E,0.621,0.615,0.123,0.315,0.0,0.0
ENOG410802X,0.0,0.0,0.0,0.0,0.0,0.162
ENOG410803B,0.138,0.1,0.29,0.136,0.18,0.0
ENOG4108040,0.216,0.27,0.0,0.407,0.37,0.24
ENOG410804Y,0.0,0.0,0.0,0.0,0.147,0.07
ENOG4108059,0.769,0.431,0.124,0.392,0.0,0.378
ENOG410805G,0.095,0.0,0.0,0.0,0.0,0.0
ENOG4108063,0.0,0.0,0.0,0.0,0.164,0.0
ENOG4108065,0.0,0.0,0.0,0.0,0.092,0.0
ENOG410806K,0.107,0.0,0.0,0.0,0.108,0.0
ENOG410806P,0.0,0.0,0.0,0.037,0.0,0.0
ENOG4108078,0.0,0.0,0.335,0.286,0.188,0.0
ENOG410807B,0.127,0.0,0.0,0.0,0.0,0.0
ENOG410807Z,0.0,0.0,0.0,0.193,0.0,0.0
ENOG410808I,0.0,0.0,0.0,0.0,0.0,0.22
ENOG4108093,0.0,0.136,0.083,0.0,0.0,0.0
ENOG4108094,0.0,0.0,0.0,0.0,0.114,0.123
ENOG4108097,0.0,0.075,0.14,0.018,0.0,0.0
ENOG4108098,0.0,0.269,0.0,0.0,0.0,0.0
ENOG41080AQ,0.0,0.0,0.091,0.0,0.306,0.0
ENOG41080AY,0.0,0.104,0.0,0.0,0.0,0.0
ENOG41080B3,0.141,0.115,0.197,0.0,0.222,0.0
ENOG41080BI,0.0,0.0,0.363,0.148,0.317,0.276
ENOG41080BS,0.422,0.361,0.603,0.368,0.686,0.422
ENOG41080CK,0.295,0.413,0.684,0.489,0.189,0.272
ENOG41080DB,0.216,0.187,0.109,0.127,0.105,0.149
ENOG41080E2,0.0,0.0,0.17,0.0,0.0,0.0
ENOG41080EA,0.0,0.0,0.0,0.12,0.135,0.0
ENOG41080EI,0.0,0.075,0.126,0.208,0.0,0.115
ENOG41080ET,0.101,0.037,0.126,0.103,0.0,0.025
ENOG41080EY,0.0,0.0,0.04,0.0,0.0,0.0
ENOG41080EZ,0.0,0.0,0.0,0.074,0.0,0.0
ENOG41080F2,0.0,0.0,0.0,0.146,0.0,0.0
ENOG41080F8,0.0,0.142,0.184,0.06,0.357,0.0
ENOG41080FN,0.083,0.0,0.0,0.0,0.0,0.0
ENOG41080G2,0.291,0.466,0.198,0.274,0.492,0.47
ENOG41080G3,0.0,0.0,0.0,0.073,0.0,0.0
ENOG41080G9,0.138,0.0,0.0,0.0,0.0,0.0
ENOG41080GD,0.996,1.382,2.214,1.599,1.326,1.261
ENOG41080HT,0.267,0.097,0.106,0.264,0.204,0.369
ENOG41080I7,0.274,0.291,1.018,0.346,0.397,0.727
ENOG41080I8,0.0,0.0,0.039,0.0,0.044,0.0
ENOG41080IA,0.116,0.0,0.175,0.0,0.0,0.0
ENOG41080IC,0.092,0.0,0.0,0.0,0.0,0.0
ENOG41080IF,0.0,0.0,0.055,0.0,0.392,0.122
ENOG41080IG,0.941,0.571,1.112,0.358,0.802,0.685
ENOG41080IJ,0.076,0.0,0.042,0.0,0.0,0.0
ENOG41080IQ,0.127,0.0,0.0,0.0,0.0,0.0
ENOG41080IS,0.17,0.0,0.0,0.0,0.0,0.0
ENOG41080IT,0.453,0.18,0.0,0.138,0.0,0.185
ENOG41080IW,0.0,0.348,0.21,0.0,0.0,0.292
ENOG41080K5,0.065,0.0,0.0,0.0,0.0,0.0
ENOG41080KE,0.087,0.553,0.128,0.182,0.072,0.0
ENOG41080KG,3.603,4.564,3.022,4.622,3.793,2.797
ENOG41080M0,0.0,0.0,0.184,0.0,0.0,0.0
ENOG41080MA,0.088,0.077,0.104,0.105,0.0,0.0
ENOG41080MC,1.202,1.02,0.574,0.681,0.916,0.946
ENOG41080N1,0.13,0.138,0.583,0.0,0.0,0.0
ENOG41080ND,0.78,0.439,0.156,0.514,0.656,0.317
ENOG41080NR,0.0,0.0,0.143,0.0,0.0,0.0
ENOG41080P9,0.0,0.121,0.0,0.0,0.0,0.0
ENOG41080PG,0.0,0.0,0.0,0.137,0.0,0.0
ENOG41080PI,0.191,0.164,0.0,0.12,0.0,0.25
ENOG41080PM,0.489,0.868,0.666,0.672,0.818,0.899
ENOG41080PZ,0.092,0.098,0.0,0.0,0.0,0.101
ENOG41080Q6,0.106,0.076,0.0,0.104,0.0,0.173
ENOG41080QA,0.0,0.0,0.0,0.0,0.0,0.093
ENOG41080QD,0.57,0.0,0.957,0.216,0.414,0.0
ENOG41080QH,0.0,0.123,0.111,0.237,0.0,0.126
ENOG41080R2,0.0,0.0,0.157,0.08,0.0,0.0
ENOG41080RH,0.154,0.192,0.65,0.72,0.21,0.809
ENOG41080RR,0.0,0.0,0.11,0.102,0.0,0.0
ENOG41080SN,0.919,1.294,0.393,0.901,0.565,0.329
ENOG41080ST,0.632,0.491,0.708,0.747,0.608,0.965
ENOG41080T4,0.083,0.035,0.072,0.0,0.142,0.0
ENOG41080T5,0.0,0.274,0.181,0.075,0.0,0.0
ENOG41080TE,0.0,0.113,0.0,0.0,0.089,0.0
ENOG41080TN,0.083,0.434,0.504,0.278,0.743,0.189
ENOG41080U0,0.076,0.255,0.131,0.113,0.0,0.0
ENOG41080UA,0.118,0.0,0.0,0.0,0.0,0.0
ENOG41080UE,0.144,0.076,0.0,0.018,0.0,0.079
ENOG41080UQ,0.0,0.0,0.0,0.122,0.0,0.0
ENOG41080UX,0.0,0.0,0.295,0.401,0.19,0.0
ENOG41080V5,0.076,0.0,0.102,0.0,0.0,0.0
ENOG41080V7,0.0,0.0,0.0,0.086,0.0,0.0
ENOG41080VI,0.555,0.481,0.209,0.171,0.281,0.419
ENOG41080VX,0.764,0.98,0.58,0.917,1.006,0.735
ENOG41080WH,0.153,0.148,0.512,0.3,0.0,0.304
ENOG41080WT,0.136,0.058,0.193,0.324,0.08,0.416
ENOG41080XF,0.0,0.0,0.182,0.0,0.0,0.0
ENOG41080XQ,0.0,0.2,0.0,0.0,0.0,0.0
ENOG41080XV,0.0,0.0,0.0,0.238,0.368,0.265
ENOG41080YA,2.59,2.68,1.404,3.723,2.3,1.849
ENOG41080YH,0.355,0.289,0.0,0.499,0.102,0.0
ENOG41080Z4,0.0,0.158,0.0,0.083,0.0,0.0
ENOG41080Z8,0.078,0.133,0.353,0.631,0.711,0.0
ENOG41080ZK,0.021,0.0,0.0,0.0,0.0,0.0
ENOG41080ZP,0.124,0.0,0.0,0.0,0.0,0.0
ENOG41080ZX,0.187,0.133,0.0,0.112,0.0,0.0
ENOG4108103,0.0,0.0,0.0,0.129,0.0,0.0
ENOG410810F,0.0,0.0,0.141,0.0,0.159,0.0
ENOG410810T,0.0,0.0,0.0,0.0,0.0,0.092
ENOG410810Y,0.0,0.0,0.156,0.0,0.0,0.0
ENOG4108110,0.0,0.275,0.37,0.39,0.531,0.0
ENOG4108115,0.346,0.119,0.115,0.154,0.0,0.103
ENOG4108117,0.215,0.209,0.0,0.152,0.0,0.0
ENOG410811S,0.272,0.0,0.0,0.402,0.0,0.047
ENOG410813K,0.16,0.09,0.0,0.0,0.0,0.0
ENOG410813Y,0.234,0.175,0.0,0.222,0.262,0.0
ENOG410814I,0.0,0.0,0.215,0.313,0.457,0.0
ENOG410814P,0.0,0.152,0.0,0.0,0.0,0.0
ENOG410814S,1.11,0.776,1.243,0.971,0.692,0.896
ENOG4108164,0.0,0.0,0.398,0.0,0.0,0.0
ENOG410816I,0.604,0.647,0.839,0.764,0.644,0.441
ENOG410817F,0.145,0.0,0.0,0.0,0.0,0.0
ENOG410817G,0.0,0.093,0.373,0.107,0.0,0.238
ENOG410817K,0.145,0.0,0.0,0.0,0.0,0.0
ENOG410817U,0.0,0.0,0.099,0.0,0.0,0.0
ENOG410818W,0.0,0.169,0.19,0.0,0.191,0.095
ENOG410818X,0.0,0.0,0.0,0.066,0.0,0.0
ENOG4108194,0.0,0.0,0.348,0.737,0.747,0.357
ENOG4108197,0.36,0.213,0.466,0.511,0.365,0.285
ENOG4108199,0.271,0.0,0.098,0.0,0.0,0.326
ENOG410819A,0.0,0.0,0.085,0.0,0.0,0.0
ENOG410819K,0.357,0.091,0.622,0.519,0.402,0.0
ENOG41081A8,0.0,0.0,0.0,0.0,0.0,0.195
ENOG41081A9,0.0,0.0,0.0,0.101,0.156,0.0
ENOG41081AP,0.258,0.544,1.142,0.24,0.074,0.507
ENOG41081AS,0.072,0.0,0.0,0.0,0.0,0.0
ENOG41081B1,0.166,0.441,0.445,0.323,0.274,0.3
ENOG41081BB,1.219,1.049,0.822,1.167,1.156,1.736
ENOG41081BE,0.037,0.0,0.0,0.0,0.0,0.0
ENOG41081BJ,0.676,0.265,0.204,0.193,0.389,0.222
ENOG41081C1,0.0,0.0,0.0,0.177,0.168,0.0
ENOG41081C3,0.0,0.0,0.089,0.0,0.0,0.0
ENOG41081C4,0.0,0.0,0.0,0.12,0.186,0.1
ENOG41081C8,0.0,0.118,0.26,0.0,0.314,0.0
ENOG41081CK,0.0,0.189,0.0,0.189,0.0,0.146
ENOG41081CU,0.0,0.0,0.031,0.0,0.0,0.0
ENOG41081D1,0.0,0.0,0.225,0.24,0.231,0.0
ENOG41081D5,0.232,0.313,0.509,0.682,0.788,0.609
ENOG41081DT,0.093,0.0,0.0,0.0,0.0,0.0
ENOG41081DV,0.0,0.0,0.0,0.0,0.0,0.164
ENOG41081DX,0.0,0.0,0.0,0.141,0.0,0.0
ENOG41081F0,1.429,1.234,0.953,0.717,0.986,1.303
ENOG41081F3,0.0,0.007,0.021,0.0,0.0,0.1
ENOG41081F7,0.253,0.0,0.0,0.063,0.0,0.091
ENOG41081FI,0.321,0.286,0.26,0.335,0.274,0.264
ENOG41081FM,0.392,0.249,0.163,0.157,0.366,0.0
ENOG41081FW,0.55,0.504,0.669,0.432,0.493,0.477
ENOG41081GH,0.558,0.801,0.656,1.18,0.747,0.959
ENOG41081HJ,0.0,0.0,0.237,0.0,0.0,0.0
ENOG41081HS,0.126,0.0,0.0,0.0,0.1,0.137
ENOG41081ID,0.0,0.0,0.059,0.0,0.0,0.151
ENOG41081IF,2.231,2.69,0.861,2.375,1.333,1.19
ENOG41081IN,0.143,0.0,0.0,0.0,0.0,0.0
ENOG41081IV,0.0,0.0,0.0,0.0,0.0,0.146
ENOG41081IX,0.0,0.0,0.0,0.0,0.0,0.161
ENOG41081J2,0.401,0.697,0.575,0.357,0.171,0.239
ENOG41081JD,0.0,0.0,0.0,0.125,0.0,0.0
ENOG41081JI,0.205,0.0,0.215,0.126,0.187,0.318
ENOG41081KU,0.0,0.0,0.192,0.0,0.0,0.0
ENOG41081MH,0.0,0.0,0.185,0.38,0.206,0.403
ENOG41081MS,0.0,0.269,0.799,0.249,0.128,0.0
ENOG41081N1,0.0,0.113,0.143,0.0,0.108,0.0
ENOG41081NA,0.08,0.101,0.0,0.0,0.0,0.0
ENOG41081NS,0.0,0.0,0.0,0.408,0.197,0.0
ENOG41081P1,0.0,0.0,0.0,0.183,0.0,0.0
ENOG41081P2,0.043,0.0,0.078,0.0,0.0,0.0
ENOG41081QA,0.226,0.152,0.048,0.11,0.054,0.0
ENOG41081QD,0.0,0.0,0.0,0.0,0.171,0.0
ENOG41081QM,0.0,0.0,0.105,0.0,0.0,0.0
ENOG41081QZ,0.319,0.485,0.714,0.134,0.121,0.15
ENOG41081R2,0.3,0.317,0.195,0.294,0.131,0.188
ENOG41081RD,0.155,0.166,0.474,0.0,0.238,0.043
ENOG41081SH,0.288,0.0,0.0,0.0,0.192,0.219
ENOG41081SR,0.0,0.0,0.0,0.128,0.0,0.0
ENOG41081TU,0.086,0.0,0.155,0.0,0.0,0.0
ENOG41081U2,0.234,0.338,0.354,0.294,0.311,0.35
ENOG41081UJ,0.0,0.068,0.118,0.0,0.0,0.0
ENOG41081V7,0.361,0.0,0.086,0.229,0.276,0.0
ENOG41081VZ,0.0,0.0,0.102,0.233,0.0,0.369
ENOG41081W3,0.69,0.262,0.237,0.448,0.259,0.215
ENOG41081WF,0.16,0.146,0.181,0.21,0.238,0.179
ENOG41081WG,0.0,0.0,0.0,0.168,0.0,0.0
ENOG41081WN,1.228,0.86,1.612,0.858,0.302,0.226
ENOG41081X0,0.0,0.0,0.0,0.108,0.0,0.0
ENOG41081XD,0.0,0.0,0.067,0.0,0.076,0.057
ENOG41081XG,0.0,0.0,0.082,0.254,0.263,0.0
ENOG41081Y4,0.249,0.16,0.404,0.0,0.0,0.0
ENOG41081YW,0.0,0.0,0.138,0.0,0.0,0.0
ENOG41081Z0,0.228,0.172,0.082,0.223,0.0,0.223
ENOG4108207,0.0,0.0,0.272,0.524,0.428,0.0
ENOG410820A,0.195,0.0,0.0,0.0,0.0,0.0
ENOG4108222,0.165,0.0,0.0,0.0,0.0,0.0
ENOG410822P,0.167,0.101,0.0,0.0,0.0,0.104
ENOG410822U,0.0,0.055,0.129,0.0,0.0,0.0
ENOG4108231,0.124,0.073,0.062,0.0,0.0,0.0
ENOG410823G,0.0,0.0,0.0,0.17,0.086,0.0
ENOG410823M,0.146,0.0,0.0,0.0,0.0,0.206
ENOG410824R,0.169,0.164,0.234,0.0,0.0,0.0
ENOG4108258,0.0,0.13,0.0,0.138,0.0,0.0
ENOG410825K,0.075,0.0,0.016,0.02,0.055,0.083
ENOG410825Z,0.053,0.0,0.0,0.155,0.0,0.163
ENOG410826B,0.109,0.205,0.0,0.0,0.0,0.0
ENOG410826D,0.0,0.0,0.0,0.331,0.0,0.0
ENOG410826X,0.0,0.28,0.873,0.276,0.203,0.648
ENOG4108274,0.512,0.285,0.642,0.437,0.684,0.63
ENOG4108275,0.0,0.0,0.0,0.113,0.0,0.0
ENOG410827V,0.0,0.0,0.0,0.152,0.0,0.0
ENOG4108282,0.086,0.0,0.268,0.211,0.602,0.483
ENOG4108285,0.349,0.316,0.453,0.464,0.446,0.323
ENOG4108294,0.0,0.414,0.244,0.252,0.0,0.228
ENOG410829C,1.404,1.126,2.161,1.794,1.294,2.118
ENOG410829K,0.177,0.103,0.237,0.105,0.0,0.236
ENOG410829W,0.0,0.0,0.0,0.0,0.0,0.115
ENOG41082A0,0.0,0.081,0.0,0.0,0.0,0.0
ENOG41082AG,0.236,0.097,0.172,0.132,0.136,0.251
ENOG41082B4,0.0,0.0,0.0,0.133,0.0,0.0
ENOG41082B7,0.181,0.0,0.095,0.0,0.104,0.0
ENOG41082BF,0.0,0.0,0.11,0.0,0.0,0.0
ENOG41082BM,0.125,0.105,1.18,0.381,0.117,0.137
ENOG41082BR,0.915,2.569,0.701,2.12,1.033,1.156
ENOG41082BX,0.0,0.0,0.0,0.0,0.067,0.0
ENOG41082C4,0.871,0.877,1.141,1.266,0.803,0.559
ENOG41082CG,0.0,0.113,0.0,0.0,0.0,0.0
ENOG41082CH,0.089,0.0,0.327,0.0,0.573,0.253
ENOG41082CW,0.107,0.0,0.0,0.0,0.0,0.0
ENOG41082D4,0.622,0.416,0.915,0.246,0.809,0.607
ENOG41082D6,0.159,0.187,0.117,0.256,0.232,0.276
ENOG41082DI,0.608,0.295,0.747,0.799,1.642,0.842
ENOG41082DN,0.0,0.0,0.106,0.077,0.0,0.0
ENOG41082EB,0.172,0.09,0.0,0.0,0.044,0.0
ENOG41082EF,0.0,0.0,0.193,0.0,0.054,0.078
ENOG41082FP,0.073,0.0,0.109,0.105,0.108,0.0
ENOG41082FS,1.222,1.283,0.784,0.672,1.325,1.099
ENOG41082GE,0.08,0.164,0.0,0.195,0.396,0.133
ENOG41082GH,0.0,0.09,0.119,0.0,0.0,0.0
ENOG41082GS,0.0,0.248,0.0,0.349,0.0,0.0
ENOG41082GX,0.073,0.239,0.059,0.132,0.189,0.04
ENOG41082GY,0.0,0.0,0.0,0.0,0.158,0.0
ENOG41082H7,0.236,0.23,0.562,0.58,0.258,0.227
ENOG41082I2,0.091,0.0,0.0,0.0,0.0,0.1
ENOG41082I3,0.088,0.0,0.0,0.0,0.0,0.0
ENOG41082IN,0.0,0.0,0.0,0.181,0.0,0.0
ENOG41082IP,0.166,0.0,0.0,0.0,0.085,0.091
ENOG41082IW,0.0,0.0,0.0,0.067,0.0,0.0
ENOG41082JP,0.367,0.0,0.274,0.48,0.607,0.334
ENOG41082JU,0.0,0.0,0.0,0.0,0.018,0.08
ENOG41082JX,0.307,0.281,0.038,0.048,0.116,0.081
ENOG41082JY,0.0,0.0,0.0,0.0,0.139,0.0
ENOG41082K8,0.048,0.0,0.603,0.248,1.131,0.185
ENOG41082KA,1.043,1.232,0.611,1.215,2.258,1.85
ENOG41082KK,0.172,0.262,1.096,0.0,0.343,0.0
ENOG41082KQ,0.0,0.0,0.116,0.0,0.0,0.0
ENOG41082KT,1.232,1.304,1.299,0.924,0.853,1.322
ENOG41082KU,0.802,0.477,1.414,0.921,0.556,0.172
ENOG41082M3,0.0,0.387,0.281,0.557,0.0,0.286
ENOG41082M5,0.118,0.0,0.0,0.116,0.209,0.123
ENOG41082MC,0.264,0.0,0.845,0.341,0.548,0.215
ENOG41082MF,0.0,0.0,0.0,0.0,0.0,0.087
ENOG41082MJ,0.0,0.083,0.138,0.0,0.079,0.085
ENOG41082MK,3.808,5.281,3.759,4.754,4.511,4.536
ENOG41082N3,0.049,0.0,0.18,0.0,0.143,0.143
ENOG41082N4,0.0,0.0,0.105,0.0,0.0,0.0
ENOG41082NP,0.439,0.291,0.397,0.108,0.166,0.416
ENOG41082PG,0.0,0.0,0.202,0.165,0.0,0.0
ENOG41082PJ,0.12,0.397,0.097,0.21,0.231,0.174
ENOG41082PU,3.403,4.236,6.326,5.62,6.808,3.991
ENOG41082Q5,0.0,0.0,0.372,0.575,0.989,0.0
ENOG41082QH,0.216,0.499,0.297,0.199,0.193,0.0
ENOG41082QR,4.6,3.283,3.764,4.416,3.586,3.28
ENOG41082R1,0.176,0.0,0.0,0.199,0.0,0.166
ENOG41082R8,2.991,2.934,1.888,3.638,3.256,2.505
ENOG41082R9,0.118,0.123,0.068,0.227,0.08,0.086
ENOG41082RT,0.0,0.0,0.127,0.156,0.11,0.178
ENOG41082SA,0.324,0.649,0.54,0.654,0.299,0.345
ENOG41082SK,0.0,0.0,0.069,0.0,0.0,0.0
ENOG41082SZ,0.0,0.0,0.0,0.0,0.0,0.108
ENOG41082U5,0.552,0.261,0.523,0.481,0.526,0.367
ENOG41082U9,1.866,1.63,2.243,2.06,2.136,2.667
ENOG41082UK,0.0,0.141,0.0,0.13,0.0,0.0
ENOG41082UX,0.075,0.104,0.155,0.145,0.051,0.0
ENOG41082V3,0.122,0.0,0.0,0.0,0.076,0.0
ENOG41082VC,0.242,0.323,0.522,0.178,0.0,0.133
ENOG41082VD,0.188,0.0,0.0,0.0,0.0,0.107
